gp_nr,mp_id,zpb,anlage,pv_label,label_source,pv_commissioning_date,has_meter,has_blank_pv_row,n_gigi_rows,pv_kwp,plz,ort,kanton
135138,124132,,,1.0,silver_feedin,,True,,,,5733,,
135149,81452,,,1.0,silver_feedin,,True,,,,5733,,
135153,124346,,,1.0,silver_feedin,,True,,,,5027,,
135163,119887,,,1.0,silver_feedin,,True,,,,5330,,
135164,168007,,,1.0,silver_feedin,,True,,,,4324,,
135177,53069,,,1.0,silver_feedin,,True,,,,5330,,
135199,101345,,,1.0,silver_feedin,,True,,,,5726,,
135220,125185,,,1.0,silver_feedin,,True,,,,5707,,
135278,163264,,,1.0,silver_feedin,,True,,,,5614,,
135285,59385,,,1.0,silver_feedin,,True,,,,5600,,
135338,71616,,,1.0,silver_feedin,,True,,,,5745,,
135378,82348,,,1.0,silver_feedin,,True,,,,5727,,
135598,142508,,,1.0,silver_feedin,,True,,,,4313,,
135599,166448,,,1.0,silver_feedin,,True,,,,5706,,
135699,101283,,,1.0,silver_feedin,,True,,,,5506,,
135706,124255,,,1.0,silver_feedin,,True,,,,5707,,
135712,168146,,,1.0,silver_feedin,,True,,,,4313,,
135718,163542,,,1.0,silver_feedin,,True,,,,5614,,
135746,147924,,,1.0,silver_feedin,,True,,,,5620,,
135761,50995,,,1.0,silver_feedin,,True,,,,5443,,
135905,155805,,,1.0,silver_feedin,,True,,,,4313,,
135912,141006,,,1.0,silver_feedin,,True,,,,5312,,
135928,70494,,,1.0,silver_feedin,,True,,,,5726,,
135942,30309,,,1.0,silver_feedin,,True,,,,5113,,
136053,66443,,,1.0,silver_feedin,,True,,,,5330,,
136113,168884,,,1.0,silver_feedin,,True,,,,5615,,
136118,164958,,,1.0,silver_feedin,,True,,,,5614,,
136199,144745,,,1.0,silver_feedin,,True,,,,4313,,
136209,159921,,,1.0,silver_feedin,,True,,,,5225,,
136229,116413,,,1.0,silver_feedin,,True,,,,5306,,
136237,149648,,,1.0,silver_feedin,,True,,,,5727,,
136241,144728,,,1.0,silver_feedin,,True,,,,5607,,
136380,65442,,,1.0,silver_feedin,,True,,,,8962,,
136470,139812,,,1.0,silver_feedin,,True,,,,5607,,
136587,125515,,,1.0,silver_feedin,,True,,,,5506,,
136588,118612,,,1.0,silver_feedin,,True,,,,5304,,
136596,162299,,,1.0,silver_feedin,,True,,,,4313,,
136618,97662,,,1.0,silver_feedin,,True,,,,4303,,
136621,122605,,,1.0,silver_feedin,,True,,,,5332,,
136693,151161,,,1.0,silver_feedin,,True,,,,5607,,
136707,53117,,,1.0,silver_feedin,,True,,,,5452,,
136755,98430,,,1.0,silver_feedin,,True,,,,5622,,
136777,112170,,,1.0,silver_feedin,,True,,,,5706,,
136781,160846,,,1.0,silver_feedin,,True,,,,4312,,
136870,123289,,,1.0,silver_feedin,,True,,,,4313,,
136891,147353,,,1.0,silver_feedin,,True,,,,4813,,
136906,161479,,,1.0,silver_feedin,,True,,,,4317,,
136953,119466,,,1.0,silver_feedin,,True,,,,4303,,
137029,62006,,,1.0,silver_feedin,,True,,,,5106,,
137034,52198,,,1.0,silver_feedin,,True,,,,5106,,
137049,131848,,,1.0,silver_feedin,,True,,,,5707,,
137081,106914,,,1.0,silver_feedin,,True,,,,5745,,
137112,141267,,,1.0,silver_feedin,,True,,,,5074,,
137116,137591,,,1.0,silver_feedin,,True,,,,4313,,
137197,163996,,,1.0,silver_feedin,,True,,,,4312,,
137273,158294,,,1.0,silver_feedin,,True,,,,4313,,
137276,133484,,,1.0,silver_feedin,,True,,,,5707,,
137287,35893,,,1.0,silver_feedin,,True,,,,5726,,
137305,168462,,,1.0,silver_feedin,,True,,,,4313,,
137412,117474,,,1.0,silver_feedin,,True,,,,5504,,
137429,61645,,,1.0,silver_feedin,,True,,,,8962,,
137478,85979,,,1.0,silver_feedin,,True,,,,5608,,
137498,109089,,,1.0,silver_feedin,,True,,,,5745,,
137516,109852,,,1.0,silver_feedin,,True,,,,5304,,
137666,138045,,,1.0,silver_feedin,,True,,,,4313,,
137693,68716,,,1.0,silver_feedin,,True,,,,5467,,
137764,153160,,,1.0,silver_feedin,,True,,,,4325,,
137828,127574,,,1.0,silver_feedin,,True,,,,5726,,
137962,101286,,,1.0,silver_feedin,,True,,,,5443,,
137975,147337,,,1.0,silver_feedin,,True,,,,4303,,
137992,141011,,,1.0,silver_feedin,,True,,,,5075,,
137999,169538,,,1.0,silver_feedin,,True,,,,5604,,
138021,148776,,,1.0,silver_feedin,,True,,,,5314,,
138076,133420,,,1.0,silver_feedin,,True,,,,4313,,
138137,160697,,,1.0,silver_feedin,,True,,,,4303,,
138148,91755,,,1.0,silver_feedin,,True,,,,5608,,
138197,95449,,,1.0,silver_feedin,,True,,,,5426,,
138200,100238,,,1.0,silver_feedin,,True,,,,5622,,
138224,111977,,,1.0,silver_feedin,,True,,,,5622,,
138238,116867,,,1.0,silver_feedin,,True,,,,5504,,
138297,119267,,,1.0,silver_feedin,,True,,,,5324,,
138367,125721,,,1.0,silver_feedin,,True,,,,5075,,
138370,154172,,,1.0,silver_feedin,,True,,,,4313,,
138383,125631,,,1.0,silver_feedin,,True,,,,5027,,
138391,147250,,,1.0,silver_feedin,,True,,,,5108,,
138403,59417,,,1.0,silver_feedin,,True,,,,5106,,
138450,52367,,,1.0,silver_feedin,,True,,,,5452,,
138538,153271,,,1.0,silver_feedin,,True,,,,5607,,
138547,147878,,,1.0,silver_feedin,,True,,,,5316,,
138564,87400,,,1.0,silver_feedin,,True,,,,5074,,
138569,137830,,,1.0,silver_feedin,,True,,,,5707,,
138586,130492,,,1.0,silver_feedin,,True,,,,5707,,
138592,124148,,,1.0,silver_feedin,,True,,,,5617,,
138635,121384,,,1.0,silver_feedin,,True,,,,4322,,
138675,153274,,,1.0,silver_feedin,,True,,,,5620,,
138717,87094,,,1.0,silver_feedin,,True,,,,5706,,
138792,160468,,,1.0,silver_feedin,,True,,,,4310,,
138913,110658,,,1.0,silver_feedin,,True,,,,5324,,
138977,118778,,,1.0,silver_feedin,,True,,,,5106,,
139051,145926,,,1.0,silver_feedin,,True,,,,4313,,
139065,140646,,,1.0,silver_feedin,,True,,,,5314,,
139078,165374,,,1.0,silver_feedin,,True,,,,4313,,
139160,140414,,,1.0,silver_feedin,,True,,,,4313,,
139201,122328,,,1.0,silver_feedin,,True,,,,4310,,
139230,132052,,,1.0,silver_feedin,,True,,,,5426,,
139256,95521,,,1.0,silver_feedin,,True,,,,5225,,
139311,83414,,,1.0,silver_feedin,,True,,,,5072,,
139499,131887,,,1.0,silver_feedin,,True,,,,4317,,
139532,28682,,,1.0,silver_feedin,,True,,,,5726,,
139602,127600,,,1.0,silver_feedin,,True,,,,5027,,
139667,61630,,,1.0,silver_feedin,,True,,,,5745,,
139693,142516,,,1.0,silver_feedin,,True,,,,5107,,
139699,94433,,,1.0,silver_feedin,,True,,,,5072,,
139768,98933,,,1.0,silver_feedin,,True,,,,4303,,
139801,153325,,,1.0,silver_feedin,,True,,,,4324,,
139834,131263,,,1.0,silver_feedin,,True,,,,5607,,
139857,64719,,,1.0,silver_feedin,,True,,,,5726,,
139918,62767,,,1.0,silver_feedin,,True,,,,4310,,
139930,100469,,,1.0,silver_feedin,,True,,,,8962,,
139935,167954,,,1.0,silver_feedin,,True,,,,4313,,
139962,156798,,,1.0,silver_feedin,,True,,,,5312,,
139984,110010,,,1.0,silver_feedin,,True,,,,5078,,
140062,138572,,,1.0,silver_feedin,,True,,,,5443,,
140200,162063,,,1.0,silver_feedin,,True,,,,4313,,
140203,162298,,,1.0,silver_feedin,,True,,,,4313,,
140213,161757,,,1.0,silver_feedin,,True,,,,5615,,
140255,163544,,,1.0,silver_feedin,,True,,,,5614,,
140325,148423,,,1.0,silver_feedin,,True,,,,4313,,
140329,150197,,,1.0,silver_feedin,,True,,,,4313,,
140366,130424,,,1.0,silver_feedin,,True,,,,5725,,
140381,120510,,,1.0,silver_feedin,,True,,,,5324,,
140524,137594,,,1.0,silver_feedin,,True,,,,4313,,
140561,99061,,,1.0,silver_feedin,,True,,,,5622,,
140576,93776,,,1.0,silver_feedin,,True,,,,5745,,
140605,168465,,,1.0,silver_feedin,,True,,,,5614,,
140644,113732,,,1.0,silver_feedin,,True,,,,5504,,
140684,107546,,,1.0,silver_feedin,,True,,,,5225,,
140736,147477,,,1.0,silver_feedin,,True,,,,5608,,
140757,160402,,,1.0,silver_feedin,,True,,,,5312,,
140760,35850,,,1.0,silver_feedin,,True,,,,5726,,
140878,61632,,,1.0,silver_feedin,,True,,,,5046,,
140991,150186,,,1.0,silver_feedin,,True,,,,4313,,
141072,98515,,,1.0,silver_feedin,,True,,,,5467,,
141076,152316,,,1.0,silver_feedin,,True,,,,5467,,
141114,164094,,,1.0,silver_feedin,,True,,,,5622,,
141138,167231,,,1.0,silver_feedin,,True,,,,5107,,
141181,156625,,,1.0,silver_feedin,,True,,,,5620,,
141225,161343,,,1.0,silver_feedin,,True,,,,5725,,
141305,164103,,,1.0,silver_feedin,,True,,,,5605,,
141318,118400,,,1.0,silver_feedin,,True,,,,5727,,
141388,32608,,,1.0,silver_feedin,,True,,,,5726,,
141454,144848,,,1.0,silver_feedin,,True,,,,5607,,
141457,116390,,,1.0,silver_feedin,,True,,,,5504,,
141479,147573,,,1.0,silver_feedin,,True,,,,4303,,
141527,109051,,,1.0,silver_feedin,,True,,,,4322,,
141585,83228,,,1.0,silver_feedin,,True,,,,5105,,
141700,117473,,,1.0,silver_feedin,,True,,,,5504,,
141702,160435,,,1.0,silver_feedin,,True,,,,5504,,
141781,97667,,,1.0,silver_feedin,,True,,,,5745,,
141861,131885,,,1.0,silver_feedin,,True,,,,5707,,
141966,77679,,,1.0,silver_feedin,,True,,,,5106,,
142102,87092,,,1.0,silver_feedin,,True,,,,5706,,
142146,100763,,,1.0,silver_feedin,,True,,,,5622,,
142198,168893,,,1.0,silver_feedin,,True,,,,5312,,
142223,167227,,,1.0,silver_feedin,,True,,,,4313,,
142255,133634,,,1.0,silver_feedin,,True,,,,5027,,
142258,136095,,,1.0,silver_feedin,,True,,,,5707,,
142264,61441,,,1.0,silver_feedin,,True,,,,5106,,
142273,169684,,,1.0,silver_feedin,,True,,,,5070,,
142292,129884,,,1.0,silver_feedin,,True,,,,4317,,
142363,153013,,,1.0,silver_feedin,,True,,,,5707,,
142365,135919,,,1.0,silver_feedin,,True,,,,5707,,
142418,139624,,,1.0,silver_feedin,,True,,,,4313,,
142419,126271,,,1.0,silver_feedin,,True,,,,4313,,
142539,163213,,,1.0,silver_feedin,,True,,,,5614,,
142585,164093,,,1.0,silver_feedin,,True,,,,5622,,
142618,54168,,,1.0,silver_feedin,,True,,,,5619,,
142657,106343,,,1.0,silver_feedin,,True,,,,5074,,
142746,153134,,,1.0,silver_feedin,,True,,,,4313,,
142868,49003,,,1.0,silver_feedin,,True,,,,5330,,
142891,103560,,,1.0,silver_feedin,,True,,,,5504,,
142952,91688,,,1.0,silver_feedin,,True,,,,4310,,
142956,84232,,,1.0,silver_feedin,,True,,,,5074,,
142987,134286,,,1.0,silver_feedin,,True,,,,5607,,
143048,81085,,,1.0,silver_feedin,,True,,,,5733,,
143068,143487,,,1.0,silver_feedin,,True,,,,5506,,
143074,143488,,,1.0,silver_feedin,,True,,,,5506,,
143082,91779,,,1.0,silver_feedin,,True,,,,5443,,
143117,116357,,,1.0,silver_feedin,,True,,,,5506,,
143207,60164,,,1.0,silver_feedin,,True,,,,5608,,
143218,161409,,,1.0,silver_feedin,,True,,,,5504,,
143262,126517,,,1.0,silver_feedin,,True,,,,5078,,
143363,82233,,,1.0,silver_feedin,,True,,,,5619,,
143490,110174,,,1.0,silver_feedin,,True,,,,5622,,
143551,123482,,,1.0,silver_feedin,,True,,,,5506,,
143559,156396,,,1.0,silver_feedin,,True,,,,4324,,
143593,159981,,,1.0,silver_feedin,,True,,,,4303,,
143644,136097,,,1.0,silver_feedin,,True,,,,5707,,
143668,156781,,,1.0,silver_feedin,,True,,,,4313,,
143855,101219,,,1.0,silver_feedin,,True,,,,5078,,
143965,49411,,,1.0,silver_feedin,,True,,,,5443,,
143988,136091,,,1.0,silver_feedin,,True,,,,5107,,
143994,158371,,,1.0,silver_feedin,,True,,,,4325,,
143996,30566,,,1.0,silver_feedin,,True,,,,5072,,
144003,158744,,,1.0,silver_feedin,,True,,,,4315,,
144018,67365,,,1.0,silver_feedin,,True,,,,5727,,
144046,71410,,,1.0,silver_feedin,,True,,,,5745,,
144063,100643,,,1.0,silver_feedin,,True,,,,5504,,
144149,96887,,,1.0,silver_feedin,,True,,,,5074,,
144217,124291,,,1.0,silver_feedin,,True,,,,5707,,
144237,161190,,,1.0,silver_feedin,,True,,,,5322,,
144285,150191,,,1.0,silver_feedin,,True,,,,4313,,
144290,115730,,,1.0,silver_feedin,,True,,,,5622,,
144401,135795,,,1.0,silver_feedin,,True,,,,5106,,
144419,137629,,,1.0,silver_feedin,,True,,,,5707,,
144463,135794,,,1.0,silver_feedin,,True,,,,4813,,
144545,112755,,,1.0,silver_feedin,,True,,,,5727,,
144581,165744,,,1.0,silver_feedin,,True,,,,5445,,
144645,108078,,,1.0,silver_feedin,,True,,,,5504,,
144722,112017,,,1.0,silver_feedin,,True,,,,5078,,
144749,87370,,,1.0,silver_feedin,,True,,,,5244,,
144794,168159,,,1.0,silver_feedin,,True,,,,5236,,
144803,124288,,,1.0,silver_feedin,,True,,,,5707,,
144807,58971,,,1.0,silver_feedin,,True,,,,5619,,
144864,103561,,,1.0,silver_feedin,,True,,,,5617,,
144942,40202,,,1.0,silver_feedin,,True,,,,4310,,
145006,161165,,,1.0,silver_feedin,,True,,,,4333,,
145043,147430,,,1.0,silver_feedin,,True,,,,4303,,
145067,92607,,,1.0,silver_feedin,,True,,,,5304,,
145085,129727,,,1.0,silver_feedin,,True,,,,5607,,
145097,158010,,,1.0,silver_feedin,,True,,,,4324,,
145128,105531,,,1.0,silver_feedin,,True,,,,5504,,
145142,140420,,,1.0,silver_feedin,,True,,,,5107,,
145185,111461,,,1.0,silver_feedin,,True,,,,5745,,
145208,114184,,,1.0,silver_feedin,,True,,,,5506,,
145210,101282,,,1.0,silver_feedin,,True,,,,5506,,
145290,113753,,,1.0,silver_feedin,,True,,,,5464,,
145303,126640,,,1.0,silver_feedin,,True,,,,5027,,
145430,149095,,,1.0,silver_feedin,,True,,,,5506,,
145440,123420,,,1.0,silver_feedin,,True,,,,5332,,
145444,158807,,,1.0,silver_feedin,,True,,,,5314,,
145446,84088,,,1.0,silver_feedin,,True,,,,8962,,
145543,150898,,,1.0,silver_feedin,,True,,,,5607,,
145549,153409,,,1.0,silver_feedin,,True,,,,5506,,
145586,167003,,,1.0,silver_feedin,,True,,,,5615,,
145650,111449,,,1.0,silver_feedin,,True,,,,8962,,
145677,141288,,,1.0,silver_feedin,,True,,,,4313,,
145768,159962,,,1.0,silver_feedin,,True,,,,5074,,
145801,156888,,,1.0,silver_feedin,,True,,,,4324,,
145843,53908,,,1.0,silver_feedin,,True,,,,4310,,
145861,134483,,,1.0,silver_feedin,,True,,,,5027,,
145890,75430,,,1.0,silver_feedin,,True,,,,5467,,
145897,127782,,,1.0,silver_feedin,,True,,,,5725,,
145941,163257,,,1.0,silver_feedin,,True,,,,5070,,
145959,122243,,,1.0,silver_feedin,,True,,,,5506,,
146028,112360,,,1.0,silver_feedin,,True,,,,5072,,
146045,150250,,,1.0,silver_feedin,,True,,,,5707,,
146051,150251,,,1.0,silver_feedin,,True,,,,5707,,
146108,116087,,,1.0,silver_feedin,,True,,,,5617,,
146111,137755,,,1.0,silver_feedin,,True,,,,5316,,
146140,119905,,,1.0,silver_feedin,,True,,,,5324,,
146153,103558,,,1.0,silver_feedin,,True,,,,5504,,
146175,108001,,,1.0,silver_feedin,,True,,,,5622,,
146194,162942,,,1.0,silver_feedin,,True,,,,5614,,
146272,132357,,,1.0,silver_feedin,,True,,,,5027,,
146308,155827,,,1.0,silver_feedin,,True,,,,4313,,
146329,151500,,,1.0,silver_feedin,,True,,,,5522,,
146343,138091,,,1.0,silver_feedin,,True,,,,8962,,
146364,123376,,,1.0,silver_feedin,,True,,,,5072,,
146389,108838,,,1.0,silver_feedin,,True,,,,5105,,
146455,154838,,,1.0,silver_feedin,,True,,,,5504,,
146494,159566,,,1.0,silver_feedin,,True,,,,5620,,
146533,20303,,,1.0,silver_feedin,,True,,,,5046,,
146594,132057,,,1.0,silver_feedin,,True,,,,5707,,
146602,115790,,,1.0,silver_feedin,,True,,,,5504,,
146690,37279,,,1.0,silver_feedin,,True,,,,4310,,
146693,130124,,,1.0,silver_feedin,,True,,,,5620,,
146800,160136,,,1.0,silver_feedin,,True,,,,5614,,
146810,150238,,,1.0,silver_feedin,,True,,,,4813,,
146880,96727,,,1.0,silver_feedin,,True,,,,5105,,
146986,135667,,,1.0,silver_feedin,,True,,,,5620,,
147103,154707,,,1.0,silver_feedin,,True,,,,4313,,
147154,164046,,,1.0,silver_feedin,,True,,,,5605,,
147218,100650,,,1.0,silver_feedin,,True,,,,5332,,
147294,96725,,,1.0,silver_feedin,,True,,,,5105,,
147340,95011,,,1.0,silver_feedin,,True,,,,5304,,
147341,96356,,,1.0,silver_feedin,,True,,,,8962,,
147343,167810,,,1.0,silver_feedin,,True,,,,4312,,
147361,130295,,,1.0,silver_feedin,,True,,,,5707,,
147372,138569,,,1.0,silver_feedin,,True,,,,4313,,
147373,121260,,,1.0,silver_feedin,,True,,,,5504,,
147395,123487,,,1.0,silver_feedin,,True,,,,5225,,
147418,106960,,,1.0,silver_feedin,,True,,,,5622,,
147419,167812,,,1.0,silver_feedin,,True,,,,4312,,
147483,142446,,,1.0,silver_feedin,,True,,,,5107,,
147490,135980,,,1.0,silver_feedin,,True,,,,5620,,
147498,163256,,,1.0,silver_feedin,,True,,,,5615,,
147499,112838,,,1.0,silver_feedin,,True,,,,5619,,
147506,91690,,,1.0,silver_feedin,,True,,,,5745,,
147524,165381,,,1.0,silver_feedin,,True,,,,5107,,
147606,87043,,,1.0,silver_feedin,,True,,,,5426,,
147613,107946,,,1.0,silver_feedin,,True,,,,5506,,
147652,29867,,,1.0,silver_feedin,,True,,,,5072,,
147681,153414,,,1.0,silver_feedin,,True,,,,4322,,
147738,77817,,,1.0,silver_feedin,,True,,,,5727,,
147898,139441,,,1.0,silver_feedin,,True,,,,4313,,
147968,121327,,,1.0,silver_feedin,,True,,,,5324,,
148442,160433,,,1.0,silver_feedin,,True,,,,5616,,
148798,117123,,,1.0,silver_feedin,,True,,,,5506,,
148804,115933,,,1.0,silver_feedin,,True,,,,5504,,
148860,147109,,,1.0,silver_feedin,,True,,,,4313,,
148883,170538,,,1.0,silver_feedin,,True,,,,5616,,
148909,124386,,,1.0,silver_feedin,,True,,,,5733,,
148925,144853,,,1.0,silver_feedin,,True,,,,4313,,
148945,155101,,,1.0,silver_feedin,,True,,,,5225,,
148969,153489,,,1.0,silver_feedin,,True,,,,5107,,
148982,82351,,,1.0,silver_feedin,,True,,,,5745,,
148983,82352,,,1.0,silver_feedin,,True,,,,5745,,
148997,130391,,,1.0,silver_feedin,,True,,,,5707,,
148998,137625,,,1.0,silver_feedin,,True,,,,5707,,
149017,107572,,,1.0,silver_feedin,,True,,,,5522,,
149095,143513,,,1.0,silver_feedin,,True,,,,5107,,
149138,110560,,,1.0,silver_feedin,,True,,,,5504,,
149151,91772,,,1.0,silver_feedin,,True,,,,5072,,
149155,122612,,,1.0,silver_feedin,,True,,,,5726,,
149183,119382,,,1.0,silver_feedin,,True,,,,4303,,
149205,138399,,,1.0,silver_feedin,,True,,,,5314,,
149268,64040,,,1.0,silver_feedin,,True,,,,5106,,
149301,74063,,,1.0,silver_feedin,,True,,,,5105,,
149361,60678,,,1.0,silver_feedin,,True,,,,4310,,
149367,100496,,,1.0,silver_feedin,,True,,,,5078,,
149378,116230,,,1.0,silver_feedin,,True,,,,4322,,
149434,86352,,,1.0,silver_feedin,,True,,,,5330,,
149459,40551,,,1.0,silver_feedin,,True,,,,5443,,
149465,166464,,,1.0,silver_feedin,,True,,,,5615,,
149488,126028,,,1.0,silver_feedin,,True,,,,5106,,
149494,48745,,,1.0,silver_feedin,,True,,,,5106,,
149500,148353,,,1.0,silver_feedin,,True,,,,5620,,
149557,31509,,,1.0,silver_feedin,,True,,,,5072,,
149604,140413,,,1.0,silver_feedin,,True,,,,4313,,
149637,107926,,,1.0,silver_feedin,,True,,,,8962,,
149660,163014,,,1.0,silver_feedin,,True,,,,5605,,
149700,143512,,,1.0,silver_feedin,,True,,,,5107,,
149762,115990,,,1.0,silver_feedin,,True,,,,5727,,
149796,111618,,,1.0,silver_feedin,,True,,,,5504,,
149797,111619,,,1.0,silver_feedin,,True,,,,5504,,
149864,88221,,,1.0,silver_feedin,,True,,,,5745,,
149885,125345,,,1.0,silver_feedin,,True,,,,5504,,
149936,140454,,,1.0,silver_feedin,,True,,,,5306,,
149952,118573,,,1.0,silver_feedin,,True,,,,5078,,
150036,63514,,,1.0,silver_feedin,,True,,,,5464,,
150060,45766,,,1.0,silver_feedin,,True,,,,5330,,
150098,154232,,,1.0,silver_feedin,,True,,,,4313,,
150138,29131,,,1.0,silver_feedin,,True,,,,5726,,
150141,90909,,,1.0,silver_feedin,,True,,,,5072,,
150142,63856,,,1.0,silver_feedin,,True,,,,5072,,
150151,168646,,,1.0,silver_feedin,,True,,,,4312,,
150160,109232,,,1.0,silver_feedin,,True,,,,5225,,
150175,106950,,,1.0,silver_feedin,,True,,,,5726,,
150234,128073,,,1.0,silver_feedin,,True,,,,5506,,
150258,143506,,,1.0,silver_feedin,,True,,,,5504,,
150268,160425,,,1.0,silver_feedin,,True,,,,5027,,
150279,30668,,,1.0,silver_feedin,,True,,,,5072,,
150310,120031,,,1.0,silver_feedin,,True,,,,5304,,
150397,151169,,,1.0,silver_feedin,,True,,,,5075,,
150472,86696,,,1.0,silver_feedin,,True,,,,5426,,
150474,108717,,,1.0,silver_feedin,,True,,,,4322,,
150498,90176,,,1.0,silver_feedin,,True,,,,5244,,
150540,147456,,,1.0,silver_feedin,,True,,,,4310,,
150560,86668,,,1.0,silver_feedin,,True,,,,5225,,
150629,94409,,,1.0,silver_feedin,,True,,,,5304,,
150646,148299,,,1.0,silver_feedin,,True,,,,5075,,
150729,161688,,,1.0,silver_feedin,,True,,,,4333,,
150750,57172,,,1.0,silver_feedin,,True,,,,5726,,
150760,68906,,,1.0,silver_feedin,,True,,,,5330,,
150815,118002,,,1.0,silver_feedin,,True,,,,5504,,
150829,112781,,,1.0,silver_feedin,,True,,,,5727,,
150847,44599,,,1.0,silver_feedin,,True,,,,5619,,
150927,92622,,,1.0,silver_feedin,,True,,,,5426,,
150972,66224,,,1.0,silver_feedin,,True,,,,8962,,
151000,49895,,,1.0,silver_feedin,,True,,,,5105,,
151002,159172,,,1.0,silver_feedin,,True,,,,4322,,
151027,160828,,,1.0,silver_feedin,,True,,,,5615,,
151079,116782,,,1.0,silver_feedin,,True,,,,5306,,
151089,46726,,,1.0,silver_feedin,,True,,,,5443,,
151094,110518,,,1.0,silver_feedin,,True,,,,5504,,
151136,135434,,,1.0,silver_feedin,,True,,,,4317,,
151149,90059,,,1.0,silver_feedin,,True,,,,5706,,
151239,4597,,,1.0,silver_feedin,,True,,,,5733,,
151242,105033,,,1.0,silver_feedin,,True,,,,5324,,
151261,65441,,,1.0,silver_feedin,,True,,,,8962,,
151368,126267,,,1.0,silver_feedin,,True,,,,4313,,
151419,169443,,,1.0,silver_feedin,,True,,,,5615,,
151445,144550,,,1.0,silver_feedin,,True,,,,5443,,
151472,131805,,,1.0,silver_feedin,,True,,,,5725,,
151480,157490,,,1.0,silver_feedin,,True,,,,4303,,
151525,159947,,,1.0,silver_feedin,,True,,,,5614,,
151587,139157,,,1.0,silver_feedin,,True,,,,5620,,
151596,148214,,,1.0,silver_feedin,,True,,,,5607,,
151686,109198,,,1.0,silver_feedin,,True,,,,5522,,
151706,100428,,,1.0,silver_feedin,,True,,,,5706,,
151730,137597,,,1.0,silver_feedin,,True,,,,4313,,
151770,124102,,,1.0,silver_feedin,,True,,,,5707,,
151815,126290,,,1.0,silver_feedin,,True,,,,4313,,
151854,156426,,,1.0,silver_feedin,,True,,,,4313,,
151867,88022,,,1.0,silver_feedin,,True,,,,4310,,
151890,81455,,,1.0,silver_feedin,,True,,,,5727,,
151951,56450,,,1.0,silver_feedin,,True,,,,5726,,
152019,108977,,,1.0,silver_feedin,,True,,,,4303,,
152028,88837,,,1.0,silver_feedin,,True,,,,5332,,
152079,83270,,,1.0,silver_feedin,,True,,,,5452,,
152080,165130,,,1.0,silver_feedin,,True,,,,5312,,
152091,133635,,,1.0,silver_feedin,,True,,,,5027,,
152126,141283,,,1.0,silver_feedin,,True,,,,5725,,
152185,141291,,,1.0,silver_feedin,,True,,,,5072,,
152223,97186,,,1.0,silver_feedin,,True,,,,5072,,
152343,115992,,,1.0,silver_feedin,,True,,,,5504,,
152346,112873,,,1.0,silver_feedin,,True,,,,5504,,
152398,166943,,,1.0,silver_feedin,,True,,,,5727,,
152441,144846,,,1.0,silver_feedin,,True,,,,5620,,
152463,158920,,,1.0,silver_feedin,,True,,,,5504,,
152465,111459,,,1.0,silver_feedin,,True,,,,5504,,
152479,97167,,,1.0,silver_feedin,,True,,,,5706,,
152488,57171,,,1.0,silver_feedin,,True,,,,5452,,
152552,154630,,,1.0,silver_feedin,,True,,,,4313,,
152561,127967,,,1.0,silver_feedin,,True,,,,5105,,
152565,160030,,,1.0,silver_feedin,,True,,,,5522,,
152629,126515,,,1.0,silver_feedin,,True,,,,5505,,
152631,41159,,,1.0,silver_feedin,,True,,,,5105,,
152749,138568,,,1.0,silver_feedin,,True,,,,4313,,
152828,85961,,,1.0,silver_feedin,,True,,,,5452,,
152854,159019,,,1.0,silver_feedin,,True,,,,5105,,
152942,117747,,,1.0,silver_feedin,,True,,,,5075,,
153015,119694,,,1.0,silver_feedin,,True,,,,8962,,
153022,82293,,,1.0,silver_feedin,,True,,,,5454,,
153035,152498,,,1.0,silver_feedin,,True,,,,4313,,
153152,151127,,,1.0,silver_feedin,,True,,,,4813,,
153168,54896,,,1.0,silver_feedin,,True,,,,5727,,
153176,95286,,,1.0,silver_feedin,,True,,,,5706,,
153216,90084,,,1.0,silver_feedin,,True,,,,5074,,
153264,141580,,,1.0,silver_feedin,,True,,,,5074,,
153348,134677,,,1.0,silver_feedin,,True,,,,5312,,
